Title,Class
"14, [roman]",18
"1525 - 1675, Womanhood in radical Protestantism",26
The American prison business,36
"Europe's crisis, the conflict-theoretical perspective",32
Poetic traditions of the English Renaissance,82
"CRM Aisenstadt Chair lectures, Counting Surfaces",51
Inventing 'Easter Island',99
"Raymond Williams, writing, culture, politics",82
Durable inequality,33
Evil and the god of love,23
"Federalism and enlightenment in Germany, 1740 - 1806",94
Capitalism can survive in a no-growth economy,33
Foundational issues in natural language processing,41
The role of chromosomal change in plant evolution,58
"Ralph Nader's study group report on the National Institute of Mental Health, The madness establishment",36
"Psychoanalytic criticism, theory in practice",80
"Cultural and Critical Explorations in Community Psychology, The Inner City Intern",15
Mathematical Programming and Game Theory,51
Business taxation and financial decisions,33
Termination of employment,34
China's international banking and financial system,33
Modality in Contemporary English,42
"Forms of intuition, an historical introduction to the transcendental aesthetic",11
Sams teach yourself Foursquare in 10 minutes,30
"Critic as scientist, the modernist poetics of Ezra Pound",81
"The environment of the British Isles, an atlas",33
"Applied longitudinal data analysis, modeling change and event occurrence",30
"Visual perception, physiology, psychology and ecology",15
"English corpus linguistics, an introduction",42
"New economy, the German perspective",33
Medieval treasures from Hildesheim,70
"Resistance through rituals, youth subcultures in post-war Britain",30
The visible college,50
Philosophical logic and artificial intelligence,16
General Relativity,53
Exploring the Mechanics of Chronic Inflation and Hyperinflation,33
"Oracles, curses, and risk among the ancient Greeks",29
Irish writers and the theatre,82
"Banach and Hilbert spaces of vector-valued functions, their general theory and applications to holomorphy",51
Student companion to Arthur Miller,81
"Language, gender, and sex in comparative perspective",40
"Handbook of attachment, theory, research, and clinical applications",15
"Truth and the end of inquiry, a Peircean account of truth",12
On maps from loop suspensions to loop spaces and the shuffle relations on the Cohen groups,51
"Twelfth night, new critical essays",82
Assessing Water Rights in China,33
Essays in honor of Edmond Malinvaud,33
"Women, gender, and religious cultures in Britain, 1800-1940",27
Mathematical foundations of quantum mechanics,53
Functional analysis,51
"Citizen spy, television, espionage, and Cold War culture",79
"Making a friend in youth, developmental theory and pair therapy",61
The grammar of focus,41
"Conceptual learning and development, a cognitive view",37
"Class, culture and the curriculum",37
The big man,82
Neuroanatomy of the visual pathways and their development,61
"Making cities work, the dynamics of urban innovation ; [... conference held in May 1977 at York University, Toronto]",30
Learning-based local visual representation and indexing,30
Handbook of green chemistry,54
"Craftmanship in Context, The Development of Ben Jonson's Poetry",82
"Structure and change, an economic history of Quebec",33
Domain decomposition methods in science and engineering,51
"The estuarine ecosystem, ecology, threats and management",57
"Global political campaigning, a worldwide analysis of campaign professionals and their practices",32
"The lives of children, the story of the First Street School",37
"Henriette Jacoby, Roman",83
"De Stijl: 1917 - 1931, visions of utopia ; [published on the occasion of the exhibition ""De Stijl: 1917-1931, Visions of Utopia, organized by Walker Art Center 1982]",70
Labour and the British state,32
"Population ecology, first principles",57
"The Da Vinci code, a novel",81
"Financial structure in small business, theory, tests and applications",33
"Language variation - European perspectives, selected papers from the 5th International Conference on Language Variation in Europe (ICLaVE 5), Copenhagen, June 2009",41
Canada and the idea of north,97
"The city in the Roman west, c.250 BC - c.AD 250",30
"Energy, the solar prospect",33
Gilles Deleuze and the theater of philosophy,19
"The advancement of science, science without legend, objectivity without illusions",50
"European politics into the twenty-first century, integration and division",30
"Compute in comfort, body awareness training: a day-to-day guide to pain-free computing",61
"Equadiff 6, Proceedings of the International Conference on Differential Equations and their Applications held in Brno, Czechoslovakia, Aug. 26-30, 1985",51
Paddy irrigation and water management in Southeast Asia,33
"Moral Objectives, Rules, and the Forms of Social Change",17
In Russian and French prisons,36
"On histories and stories, selected essays",82
"The Beginning of Preservation in Canada, Working for Wildlife",33
Evolutionary economics,33
How to Feed the World,33
"Identification of joint management structures for shared aquifers, a cooperative Palestinian-Israeli effort",33
"Economic development and highly skilled returnees, the impact of human capital circular migration on the economy of origin countries ; the case of Jordan",33
"Fundamental concepts, representations of Virasoro and affine algebras",51
"Scaffolding language, scaffolding learning, teaching English language learners in the mainstream classroom",42
"Stair memorial encyclopaedia, The laws of Scotland",34
How to read the Psalms,22
Expression of recombinant genes in eukaryotic systems,57
British identities and English Renaissance literature,82
Some large deviation results in statistics,51
"An Examination of Chinese-English-French Speakers, Crosslinguistic Influence in Multilinguals",40
The beginnings to 1558,82
Staining procedures,57
"Sharing the Earth, Dividing the Land : Land and territory in the Austronesian world",30
"Real and complex singularities, [10th International Workshop on Real and Complex Singularities, July 27 - August 01, 2008, ICMP-USP, São Carlos - SP, Brazil]",51
Electrokinetic and colloid transport phenomena,53
"The past of the future, the novelistic cycle of Manuel Scorza",86
Fundamentals of Applied Multidimensional Scaling for Educational and Psychological Research,51
"The New Freedom, Wilson, Volume II",97
"The enlightenment, a comparative social history 1721 - 1794",94
"Explanining photosynthesis, models of biochemical mechanisms, 1840 - 1960",57
"American Immanence, Democracy for an Uncertain World",32
Psychology of learning & behavior,15
Rational curves on algebraic varieties,51
"Medieval political theory, a reader ; the quest for the body politic ; 1100 - 1400",32
Finite mathematics,51
Stress-induced gene expression in plants,58
"19th international conference, ASMTA 2012, Grenoble, France, June 4 - 6, 2012 ; proceedings, Analytical and stochastic modeling techniques and applications",51
"International Tokamak reactor, zero phase",62
Roadside Crosses in Contemporary Memorial Culture,72
"The Americas in the Spanish World Order, The Justification for Conquest in the Seventeenth Century",32
Mathematics of physics and modern engineering,51
"In search of Nella Larsen, a biography of the color line",81
"Tech stock valuation, investor psychology and economic analysis",33
"Gentlemen and barristers, the Inns of Court and the English Bar 1680-1730",34
Essays in honour of Henry G. Schermers,35
Price expectations in rising inflation,33
Observables and Symmetries of n-Plectic Manifolds,51
"10th International Conference, ICEIS 2008, Barcelona, Spain, June 12-16, 2008, Revised Selected Papers, Enterprise Information Systems",65
