Title,Class
"JDF, Process Integration, Technology, Product Description",6
"Handbook of development economics, volume 1",3
Free will and luck,1
A stochastic maximum principle for optimal control of diffusions,6
"Bornologies and functional analysis, introductory course on the theory of duality topology-bornology and its use in functional analysis",5
"7th International Conference, CollabTech 2014, Santiago, Chile, September 8-10, 2014. Proceedings, Collaboration Technologies and Social Computing",4
Ritual and leadership in the Subud Brotherhood and the Tariqa Qadiriyya wa Naqshbandiyya,2
Society and institutions in early modern France,3
"Proceedings of the International Number Theory Conference held at Université Laval, July 5-18, 1987, Théorie des nombres / Number Theory",5
"The new woman and her sisters, feminism and theatre, 1850 - 1914",7
Universal Algebra for Computer Scientists,0
"Endless crusade, women social scientists and progressive reform",3
The Cambridge companion to Carnap,1
The Oxford handbook of grammaticalization,4
Statistical graphics for univariate and bivariate data,0
"Mind design II, philosophy, psychology, artificial intelligence",0
A practical approach to landlord and tenant,3
"ECML 2000, 11th European Conference on Machine Learning, Barcelona, Catalonia, Spain, May 31 - June 2, 2000 ; proceedings, Machine learning",0
Take Control of Your iPhone,0
"Interatomic potential and structural stability, proceedings of the 15th Taniguchi Symposium [on Interatomic Potential and Structural Stability], Kashikojima, Japan, October 19 - 23, 1992",5
Hyperbolic Problems and Regularity Questions,5
World population projections to 2150,3
A reexamination of Mark Twain's Joan of Arc,8
"Cooperative learning in virtual space, a critical look at new ways of foreign language teacher education",3
"Structure-property relations in polymers, spectroscopy and performance ; developed from a symposium sponsored by the Division of Polymeric Materials: Science and Engineering at the 201st national meeting of the American Chemical Society, Atlanta, Georgia, April 14 - 19, 1991",5
"Dekker and Heywood, professional dramatists",8
"Serbia and Croatia in the 1990s, The Myth of Ethnic War",9
"The rise and fall of the man of letters, aspects of English literary life since 1800",8
"4th International Conference, Kraków, Poland, June 6-9, 2004, Proceedings, Part I, Computational Science - ICCS 2004",0
"The limits of historiography, genre and narrative in ancient historical texts",9
"The new rules of entrepreneurship, what it really takes to become a savvy and successful entrepreneur",6
Unified IP Internetworking,0
"Style, gender, and fantasy in nineteenth-century American women's writing",8
Latent variable path modeling with partial least squares,5
"A Case Study of the Sub-Industry in Turkey, Green Marketing",6
"Comparative genomics, international workshop, RECOMB-CG 2010, Ottawa, Canada, October 9 - 11, 2010 ; proceedings",0
"Chemokines, chemokine receptors, and disease",5
Challenge and conventionality in the fiction of E. M. Forster,8
Physical chemistry of inorganic crystalline solids,5
Probability theory,5
"9th international conference, Berkeley, CA, USA, June 22 - 25, 2010 ; revised selected papers, High performance computing for computational science - VECPAR 2010",0
The Oxford handbook of translation studies,4
"Controlling Common Property, Regulating Canada's East Coast Fishery",3
Arbeitsmethoden im Radioisotopen-Laboratorium,5
The Letters of Sylvia Beach,0
"Geometric topology, proceedings of the 1977 Georgia Topology Conference held in Athens, Georgia, August 1-12, 1977",5
"Delusions of development, the World Bank and the post-Washington consensus in Southeast Asia",3
The education system in Malawi,3
"A General Unifying Theory, The Linear Model and Hypothesis",5
"Democracy, clientelism, and civil society",3
Learning and modeling with probabilistic conditional logic,0
"Anthropology of policy, critical perspectives on governance and power",3
Granularity analysis for tutoring mathematical proofs,5
"Images of woman and child from the Bronze age, reconsidering fertility, maternity, and gender in the ancient world",9
"8th international workshop, FAST 2011, Leuven, Belgium, September 12 - 14, 2011 ; revised selected papers, Formal aspects of security and trust",0
"Causation, a realist approach",1
A mixed-longitudinal interdisciplinary study of growth and development,3
"Circles of Support, Eine empirische Netzwerkanalyse",3
"Public Key Infrastructure (vol. # 3545), Second European PKI Workshop: Research and Applications, EuroPKI 2005, Canterbury, UK, June 30- July 1, 2005, Revised Selected Papers",0
"20th Annual Symposium on Theoretical Aspects of Computer Science Berlin, Germany, February 27  March 1, 2003 Proceedings, STACS 2003",0
Topics in topological graph theory,5
Authoritarianism and corporatism in Latin America,3
"The movie musical from Vitaphone to 42nd street, as reported in a great fan magazine",7
"On Plato's ""Euthyphro"" =, Über Platons ""Euthyphron""",1
The political theory of the Federalist,3
The molecular and developmental biology of keratins,5
"Broadband cable access networks, the HFC plant",6
The new Cambridge history of Islam,9
"Plant population genetics, breeding, and genetic resources",5
Trial and court procedures worldwide,3
"Myth and politics in Thomas Mann's ""Joseph und seine Brüder""",8
"Methods and applications on nonlinear dynamics, lectures",5
The older Hardy,8
"The houseguest, a novel",8
"Hydrodynamic fluctuations, broken symmetry, and correlation functions",5
Functional analysis,5
"The Battle of Vouillé, 507 CE, Where France Began",9
"From first words to grammar, individual differences and dissociable mechanisms",4
"Exoticisation undressed, ethnographic nostalgia and authenticity in Emberá clothes",9
The form of historical knowledge and the adolescent conception of it,9
"Windows 10 primer, what to expect from Microsoft's new operating system",0
"10th International Conference, KMO 2015, Maribor, Slovenia, August 24-28, 2015, Proceedings, Knowledge Management in Organizations",6
Multivariable Calculus with Applications,5
"Limit operators, collective compactness, and the spectral theory of infinite matrices",5
"Portraits ; Bilder & Texte, Thomas Bernhard",8
The real-time specification for Java,0
"Reconciling Autonomy with Community, The Decline of the Individual",3
"2nd International Conference, NBiS 2008, Turin, Italy, September 1-5, 2008. Proceedings, Network-Based Information Systems",0
World War I and American art,7
"Pearl, a new verse translation",8
"50 ways to protect your identity in a digital age, new financial threats you need to know and how to avoid them",3
"The abacus, its history, its design, its possibilities in the modern world",5
"Robin Williams handmade design workshop, create handmade elements for digital design",7
Sams teach yourself HTML5 in 10 minutes,0
Towards non-Abelian p-adic Hodge theory in the good reduction case,5
"Counseling and Action, Toward Life-Enhancing Work, Relationships, and Identity",1
"Agrarian structure and productivity in developing countries, a study prepared for the International Labour Office within the framework of the World Employment Programme",3
The Cambridge dictionary of English grammar,4
"Institutions for the earth, sources of effective international environmental protection",3
David Busch's compact field guide for the Nikon D3200,7
"The nations within, the past and future of American Indian sovereignty",3
Topology and Condensed Matter Physics,5
"North-South Knowledge Networks: Towards Equitable Collaboration Between Academics, Donors and Universities",3
"An Integrated Empirical Study, Crisis and Turnaround in German Medium-Sized Enterprises",6
The poems of Cicero,8
"Mobilizing the faithful, militant Islamist groups and their constituencies",3
"Shakespearean genealogies of power, a whispering of nothing in Hamlet, Richard II, Julius Caesar, Macbeth, The merchant of Venice, and The winter's tale",8
"Cultural authority in the age of Whitman, a transatlantic perspective",8
Employee relations in Europe,3
"Financing the Development of the American State, War, Revenue, and State Building",3
"6th Conference on Automated Deduction, New York, USA, June 7 - 9, 1982",5
"Mirrors to one another, emotion and value in Jane Austen and David Hume",8
"Head first servlets & JSP, [passing the Sun certified web component developer exam ; a brain-friendly study guide]",0
"15-minute cover letter, write an effective cover letter right now",6
Adat and Indigeneity in Indonesia - Culture and Entitlements between Heteronomy and Self-Ascription,3
"Structured products and related credit derivatives, a comprehensive guide for investors",3
"Genesis, Evolution, Immune Competition, and Therapy, Selected Topics in Cancer Modeling",6
"The Israel Museum, Jerusalem",0
"Inventing and resisting Britain, cultural identities in Britain and Ireland, 1685 - 1789",9
